case_key,year,unit_name,job_number,title,award_date,vendor_name,vendor_id,case_award_amount,winner_count,amount_warning
3.76.55.2|PL10504001|20170509|BDM-1-52132802,2017,花蓮縣警察局,PL10504001,花蓮縣警察局105年績優員警國內旅遊活動採購案,2016-05-05,東南旅行社股份有限公司花蓮分公司,,800000,1,
3.76.55.97.77|105-15|20170109|aaa-52045045,2017,花蓮縣富里鄉富里國民小學,105-15,富里國小附幼105年度改善教學環境設備工程,2016-09-21,勝欣企業社,,316000,1,
3.76.55.6|1050900|20170710|BDM-1-52183380,2017,花蓮縣玉里地政事務所,1050900,花蓮縣玉里地政事務所委託辦理富里鄉地籍圖重測加密控制點及圖根點測量案,2016-10-07,至盛國土科技顧問股份有限公司,,2490000,1,
3.76.55|CB1051010|20170105|BDM-1-52039872,2017,花蓮縣政府,CB1051010,知卡宣綠森林親水公園既有建物補照技術服務,2016-11-11,吳金能建築師事務所,,2005080,1,
3.76.55.61|105A48|20170110|BDM-1-52045453,2017,花蓮縣秀林鄉公所,105A48,秀林鄉公所製作太魯閣族抗日戰爭紀念影片採購,2016-11-14,睿森多媒體企業社,,900000,1,
3.76.55|SC10508291|20170106|BDM-1-52043352,2017,花蓮縣政府,SC10508291,103年度第1階段校舍結構耐震能力補強工程(東竹國小教學大樓-A棟),2016-11-22,信福土木包工業,,4480000,1,
3.76.55.61|105A51|20170106|BDM-1-52042841,2017,花蓮縣秀林鄉公所,105A51,秀林鄉105年度購置伺服器機房設備暨安裝設定採購,2016-11-30,詠信資訊,,230000,1,
3.76.55|1051108|20170105|BDM-1-52040090,2017,花蓮縣政府,1051108,「花蓮縣設計翻轉地方創生計畫」規劃案,2016-12-05,國立東華大學,,2350000,1,
3.76.55|SK1051101|20170103|BDM-1-52037274,2017,花蓮縣政府,SK1051101,花蓮縣推動智慧城市先期規劃計畫,2016-12-05,財團法人中華經濟研究院,,2940000,1,
3.76.55.20|1051111A-1|20170106|BDM-1-52041839,2017,花蓮縣消防局,1051111A-1,花蓮縣消防局局本部南北側停車場門禁管理系統等設備工程,2016-12-07,百威工程行,,285000,1,
3.76.55|CA1050002036|20170104|BDM-1-52038781,2017,花蓮縣政府,CA1050002036,花蓮縣政府辦理返鄉接駁公車勞務採購案,2016-12-12,宜花東遊覽車客運股份有限公司,,270000,2,多家得標時不可按廠商列直接加總案件金額
3.76.55|CA1050002036|20170104|BDM-1-52038781,2017,花蓮縣政府,CA1050002036,花蓮縣政府辦理返鄉接駁公車勞務採購案,2016-12-12,華聯遊覽車客運股份有限公司,,270000,2,多家得標時不可按廠商列直接加總案件金額
3.76.55.55|1051128|20170217|BDM-1-52073132,2017,花蓮縣吉安鄉公所,1051128,106年度垃圾車、資源回收車及重機械等車輛輪胎維修採購案,2016-12-13,陞達輪胎行,,683800,1,
3.76.55.61|105JS010b|20170104|BDM-1-52038766,2017,花蓮縣秀林鄉公所,105JS010b,105年度秀林鄉老舊建物防漏暨改善整建等二項工程,2016-12-13,天璽營造股份有限公司,,10630000,1,
3.76.55|ca1051129|20170105|BDM-1-52040295,2017,花蓮縣政府,ca1051129,106年度戶役政資訊系統電腦軟硬體設備維護,2016-12-13,大同股份有限公司花蓮分公司,,2905000,1,
3.76.55.55|1051201|20170217|BDM-1-52073149,2017,花蓮縣吉安鄉公所,1051201,106年度垃圾車、資源回收車等車輛維修採購案,2016-12-15,宿智企業有限公司,,566930,1,
3.76.55.96.22|105-11|20170103|aaa-52039456,2017,花蓮縣立自強國民中學,105-11,籃球場整建工程,2016-12-19,磐石土木包工業,,670000,1,
