case_key,year,unit_name,job_number,title,award_date,vendor_name,vendor_id,case_award_amount,winner_count,amount_warning
3.76.55|SC6796|20130222|BDM-1-50904094,2013,花蓮縣政府,SC6796,100至101年度輔具資源中心服務,2011-01-25,財團法人門諾社會福利慈善事業基金會,,4350000,1,
3.76.55|TR1010105|20130111|BDM-1-50878299,2013,花蓮縣政府,TR1010105,100年南瑪都風災兩潭自行車道設施復建工程,2012-05-22,仁耀盈土木包工業,,220000,1,
3.76.55.61|101T012C|20130321|BDM-1-50922690,2013,花蓮縣秀林鄉公所,101T012C,道路挖掘修復工程（開口契約）,2012-06-27,立山土木包工業,,3420000,1,
3.76.55.61|101T013C|20130321|BDM-1-50922687,2013,花蓮縣秀林鄉公所,101T013C,各村路燈維修耗材費（第二期開口契約）,2012-07-31,坤大水電工程行,,1390000,1,
3.76.55.98.18|tplps10100625|20131204|BDM-1-51120009,2013,花蓮縣光復鄉太巴塱國民小學,tplps10100625,太巴塱國小廁所改善工程,2012-08-13,積德土木包工業,,360000,1,
3.76.55.51|1010017971|20130320|BDM-1-50921729,2013,花蓮縣花蓮市公所,1010017971,花蓮市美崙地區人行網路系統改善工程-委託設計服務案,2012-08-27,隆成工程顧問有限公司,,1550000,1,
3.76.55.51|1010018087|20130320|BDM-1-50921812,2013,花蓮縣花蓮市公所,1010018087,民德、民勤、民立里活動中心增建暨修繕補強工程,2012-09-18,辰政營造有限公司,,5110000,1,
3.76.55.55|1011022|20130201|BDM-1-50895020,2013,花蓮縣吉安鄉公所,1011022,101年度原住民族綜合發展研習營,2012-11-16,馬咔巴嗨旅行社有限公司,,278000,1,
3.76.55|swc101092801|20130325|BDM-1-50925102,2013,花蓮縣政府,swc101092801,花蓮縣101年度全區災害復建工程設計、監造技術服務開口契約,2012-11-21,台典工程顧問股份有限公司,,6105000,1,
3.76.55|101103002|20130109|BDM-1-50876795,2013,花蓮縣政府,101103002,美崙山景觀工程第二期,2012-11-26,蓮承營造有限公司,,14880000,1,
3.76.55.55|1011019|20130201|BDM-1-50894992,2013,花蓮縣吉安鄉公所,1011019,101年度巨大廢棄物多元再利用計畫,2012-11-29,銓嘉企業有限公司,,2360000,1,
3.76.55|101103001|20130104|BDM-1-50872749,2013,花蓮縣政府,101103001,七星潭曼波園區步道改善工程,2012-12-04,元順土木包工業,,1740000,1,
3.76.55.61|101A46|20130110|BDM-1-50877255,2013,花蓮縣秀林鄉公所,101A46,秀林鄉101年度太魯閣族幼兒繪本編輯印刷採購,2012-12-06,原鄉興業有限公司,,595000,1,
3.76.55.55|1011130|20130204|BDM-1-50895364,2013,花蓮縣吉安鄉公所,1011130,101年度年節燈飾材料,2012-12-11,鹿田綜合工材行,,196200,1,
3.76.55|SWC101112102|20130116|BDM-1-50882363,2013,花蓮縣政府,SWC101112102,卓溪鄉立山村等5村道路排水溝改善工程,2012-12-11,大安土木包工業,,2220000,1,
3.76.55.55|1011203|20130129|BDM-1-50891647,2013,花蓮縣吉安鄉公所,1011203,102年度清潔隊各型車輛輪胎維修,2012-12-13,全弘行,,840000,1,
3.76.55|TM101112101|20130206|BDM-1-50897875,2013,花蓮縣政府,TM101112101,玉里鎮觀音山段擋土牆及護欄新建工程,2012-12-13,盛昌土木包工業,,880000,1,
3.76.55|SWC101112701|20130124|BDM-1-50888434,2013,花蓮縣政府,SWC101112701,中心埔、鳳義及大榮一村等三件農路改善工程,2012-12-14,逢聖土木包工業,,740000,1,
3.76.55|SK1010001769|20130107|BDM-1-50873459,2013,花蓮縣政府,SK1010001769,全數位式電子交換機系統維護,2012-12-17,世界通訊器材行,,230000,1,
3.76.55.20|1011212A|20130103|BDM-1-50870151,2013,花蓮縣消防局,1011212A,101年度鍊鋸、捕蜂衣及消防靴購置案,2012-12-18,奕均工業有限公司,,475000,1,
3.76.55.55|1011206|20130129|BDM-1-50891546,2013,花蓮縣吉安鄉公所,1011206,102年度垃圾車、資源回收車等車輛電機維修,2012-12-18,宿智企業有限公司,,645000,1,
3.76.55|PB101111501|20130107|BDM-1-50872989,2013,花蓮縣政府,PB101111501,101年11月至102年取締交通違規、處理交通事故照相軟片及沖洗費採購案,2012-12-18,新雅攝影工作室,,858000,1,
3.76.55|TM101120601|20130103|BDM-1-50869854,2013,花蓮縣政府,TM101120601,102年度193線道路設施改善及全線道路巡查、坑洞修補(開口契約),2012-12-18,順鴻土木包工業,,3970000,1,
3.76.55|TR101101501|20130102|BDM-1-50868564,2013,花蓮縣政府,TR101101501,101年度「觀光風景遊憩據點設施維護修繕工程」委託設計監造工作,2012-12-18,穀山技術顧問有限公司,,132576,1,
3.76.55|swc101113001|20130204|BDM-1-50895235,2013,花蓮縣政府,swc101113001,花蓮漁港多功能漁業場館設施修繕工程,2012-12-18,承太營造有限公司,,7640000,1,
3.76.55.52|1011113|20130115|BDM-1-50880817,2013,花蓮縣鳳林鎮公所,1011113,101年度花蓮縣鳳林鎮客家聚落保存-客庄移民村警察廳展示及營運規劃設計委託服務案,2012-12-19,花蓮縣鄉村社區大學發展協會,,1930000,1,
3.76.55.55|1011207|20130201|BDM-1-50895043,2013,花蓮縣吉安鄉公所,1011207,102年度鄰長團體傷害保險,2012-12-19,國泰世紀產物保險股份有限公司台北分公司,,197208,1,
3.76.55.58|101120501|20130102|BDM-1-50869046,2013,花蓮縣豐濱鄉公所,101120501,豐濱鄉豐濱村公廁及原住民工藝展示場興建工程,2012-12-19,三祐土木包工業,,2090000,1,
3.76.55.61|102A01|20130118|BDM-1-50884261,2013,花蓮縣秀林鄉公所,102A01,秀林鄉102年度本所電腦資訊維護採購,2012-12-19,元隆企業,,980000,1,
3.76.55.61|102A02|20130111|BDM-1-50878574,2013,花蓮縣秀林鄉公所,102A02,秀林鄉102年度本所辦公室及附屬辦公室保全系統採購,2012-12-19,中興保全股份有限公司,,840000,1,
3.76.55|SC1010006883|20130221|BDM-1-50903314,2013,花蓮縣政府,SC1010006883,花蓮縣政府102年度委託辦理行動式老人文康休閒巡迴服務案,2012-12-20,社團法人花蓮縣老人暨家庭關懷協會,,1300000,1,
3.76.55|swc101112901|20130102|BDM-1-50868595,2013,花蓮縣政府,swc101112901,竹田村往六十石山農路改善工程,2012-12-21,宏誠土木包工業,,420000,1,
3.76.55.2|HCPB1011209|20130109|BDM-1-50876248,2013,花蓮縣警察局,HCPB1011209,花蓮縣警察局102年度資訊機房防毒閘道(防火牆)系統設備維護案,2012-12-24,西喬系統科技股份有限公司,,359000,1,
3.76.55.35|HADC-P102001|20130108|aaa-50876227,2013,花蓮縣動植物防疫所,HADC-P102001,102年度試驗室及辦公廳舍環境清潔維護勞務採購,2012-12-24,榮炘號企業社,,258300,1,
3.76.55.55|1011205|20130129|BDM-1-50891575,2013,花蓮縣吉安鄉公所,1011205,102年度垃圾車、資源回收車等車輛引擎、底盤維修,2012-12-24,宿智企業有限公司,,1290000,1,
3.76.55.55|dk1011107|20130102|BDM-1-50869023,2013,花蓮縣吉安鄉公所,dk1011107,全鄉路燈維修工程,2012-12-24,德興電器水電工程行,,1700000,1,
3.76.55|20139999|20130103|aaa-50871766,2013,花蓮縣政府,20139999,花蓮縣政府102年度土石採取提貨管制卡採購案,2012-12-24,盛宏科技股份有限公司,,339900,1,
3.76.55|Hakka10107|20130116|BDM-1-50881567,2013,花蓮縣政府,Hakka10107,彭明德風華藝文展專輯印刷案,2012-12-24,文選企業有限公司,,108000,1,
3.76.55.4|102001|20130121|BDM-1-50885518,2013,花蓮縣花蓮地政事務所,102001,花蓮縣花蓮地政事務所102年度地政資訊系統軟、硬體設備維護,2012-12-25,精誠資訊股份有限公司,,446000,1,
3.76.55.54|102-001|20130102|BDM-1-50867734,2013,花蓮縣新城鄉公所,102-001,102年全鄉道路橋樑破損養護工程開口契約,2012-12-25,元順土木包工業,,495000,1,
3.76.55.59|1010209|20130103|BDM-1-50870057,2013,花蓮縣瑞穗鄉公所,1010209,北崗坑溪清疏等2件工程,2012-12-25,合盛土木包工業,,528000,1,
3.76.55.62|1010015110|20130107|BDM-1-50873032,2013,花蓮縣卓溪鄉公所,1010015110,景觀公園整地工程,2012-12-25,晉騰土木包工業,,640000,1,
3.76.55.97.94|tmps1011212|20130103|BDM-1-50870010,2013,花蓮縣秀林鄉銅門國民小學,tmps1011212,司令台整修工程,2012-12-25,建廣土木包工業,,348000,1,
3.76.55|E101120501|20130103|BDM-1-50869639,2013,花蓮縣政府,E101120501,102年度推展縣政公關－蝴蝶蘭花盆栽、高架藝術花籃、罐頭塔、花圈財物採購開口契約,2012-12-25,花舍,,1392800,1,
3.76.55|HLAND10201|20130102|BDM-1-50868538,2013,花蓮縣政府,HLAND10201,花蓮縣政府102年地政資訊系統設備維護,2012-12-25,精誠資訊股份有限公司,,665000,1,
3.76.55|PB101121902|20130111|BDM-1-50878365,2013,花蓮縣政府,PB101121902,花蓮縣102年春安工作宣導品採購案,2012-12-25,秀橋企業有限公司,,519324,1,
