case_key,year,unit_name,job_number,title,award_date,vendor_name,vendor_id,case_award_amount,winner_count,amount_warning
3.76.55.97.33|FL1061226|20190218|BDM-1-52703366,2019,花蓮縣鳳林鎮鳳林國民小學,FL1061226,花蓮縣鳳林國小活動中心屋頂防水防漏工程設計監造委託技術服務,2017-12-26,創源技術顧問有限公司,,299302,1,
3.76.55.97.60|gkps1070130|20190807|aaa-52843484,2019,花蓮縣豐濱鄉港口國民小學,gkps1070130,港口國小106年度原住民重點學校新校園運動計畫,2018-01-30,項鍊海岸創意工坊,,184000,1,
3.76.55|EA1070123A|20190123|BDM-1-52687495,2019,花蓮縣政府,EA1070123A,花蓮縣107年度天然災害復建及道路橋梁工程委託設計監造技術服務工作(開口契約),2018-03-19,台典工程顧問股份有限公司,,7578000,1,
3.76.55|EA1070000883|20190410|BDM-1-52741572,2019,花蓮縣政府,EA1070000883,「國盛六街2號.41號」緊急拆除等災害搶修搶險工程,2018-03-20,寬聯營造股份有限公司,,13200000,1,
3.76.55|EA1070000884|20190410|BDM-1-52742216,2019,花蓮縣政府,EA1070000884,「舊遠東百貨大樓」緊急拆除等災害搶修搶險工程,2018-03-20,寬聯營造股份有限公司,,29900000,1,
3.76.55|EA1070000885|20190411|BDM-1-52743401,2019,花蓮縣政府,EA1070000885,「0206花蓮強震」災害路面搶修搶險工程(A區),2018-03-20,陸輝瀝青股份有限公司,,34600000,1,
3.76.55|EA1070000886|20190411|BDM-1-52743293,2019,花蓮縣政府,EA1070000886,「0206花蓮強震」災害路面搶修搶險工程(B區),2018-03-20,立順瀝青有限公司,,27590000,1,
3.76.55|SK1070000196|20190611|aaa-52794467,2019,花蓮縣政府,SK1070000196,107年網路輿情分析服務案,2018-03-21,艾普羅民意調查股份有限公司,,921500,1,
3.76.55|EA1070000908|20190410|BDM-1-52742309,2019,花蓮縣政府,EA1070000908,「統帥飯店」緊急拆除等災害搶修搶險工程,2018-03-22,東鼎營造工程有限公司,,31200000,1,
3.76.55|EA1070000909|20190411|BDM-1-52743136,2019,花蓮縣政府,EA1070000909,「雲門翠堤大樓」緊急拆除等災害搶修搶險工程,2018-03-22,嘉南重機械有限公司,,22580000,1,
3.76.55|EA1070000910|20190411|BDM-1-52743505,2019,花蓮縣政府,EA1070000910,「0206花蓮強震」緊急拆除等災害搶修搶險工程委託設計及監造工作,2018-03-22,台典工程顧問股份有限公司,,6140297,1,
3.76.55|SC1070003753|20190613|BDM-1-52795393,2019,花蓮縣政府,SC1070003753,0206震災捐款人遞送捐款收據作業,2018-04-10,中華郵政府份有限公司花蓮郵局,,1193577,1,
3.76.55|SK1070000816|20190613|aaa-52795899,2019,花蓮縣政府,SK1070000816,0430感恩餐會電子看板租賃,2018-04-26,晶彩休閒育樂有限公司,,940000,1,
3.76.55|AG10705181|20190103|BDM-1-52667922,2019,花蓮縣政府,AG10705181,107年美崙山及知卡宣公園設施改善工程,2018-06-05,鈺德營造有限公司,,3100000,1,
3.76.55.97.64|YLPS1070613|20190416|aaa-52747101,2019,花蓮縣玉里鎮玉里國民小學,YLPS1070613,花蓮縣玉里國民小學極限體能訓練設備工程,2018-06-21,睿霖企業社,,648730,1,
3.76.55|CI10606281-1|20191021|BDM-1-52899781,2019,花蓮縣政府,CI10606281-1,立霧溪第五期AB段疏濬工程,2018-06-26,承太營造有限公司,,33306511,1,
3.76.55|SK1070001122|20190611|BDM-1-52792758,2019,花蓮縣政府,SK1070001122,107年三立電視五星縣長宣傳採購案,2018-06-26,三立電視股份有限公司,,480000,1,
3.76.55|SK1070001117|20190606|BDM-1-52790317,2019,花蓮縣政府,SK1070001117,107年報導地震專輯採購案,2018-06-27,更生日報社股份有限公司,,1740000,1,
3.76.55|CI106080701-1|20191009|BDM-1-52890708,2019,花蓮縣政府,CI106080701-1,「106年度花蓮溪水系花蓮溪與支流壽豐溪匯流處附近河段疏濬工程」第2次變更設計新增項目,2018-07-02,鈺翔營造有限公司,,2687474,1,
3.76.55|Swc20180615|20190107|BDM-1-52671680,2019,花蓮縣政府,Swc20180615,107年花蓮縣政府山坡地非農業使用水土保持計畫委託施工檢查開口契約,2018-07-25,社團法人永續發展工程學會,,956175,1,
3.76.55|SC1070004458|20190613|BDM-1-52795349,2019,花蓮縣政府,SC1070004458,0206震災捐款人感謝函暨震災紀實文宣寄送案,2018-08-01,中華郵政股份有限公司,,4076390,1,
3.76.55|tree1070725|20190212|BDM-1-52698315,2019,花蓮縣政府,tree1070725,107年度花蓮縣樹木褐根病防治委託專業服務(開口契約)勞務採購案,2018-08-23,天蕊股份有限公司,,2324000,1,
3.76.55.20|1070706CM|20190223|BDM-1-52708296,2019,花蓮縣消防局,1070706CM,花蓮縣消防局特種搜救隊暨吉安分隊廳舍新建工程委託規劃設計及監造技術服務,2018-09-11,黃偉倫建築師事務所,,5491586,1,
3.76.55|LAA10709102|20190128|aaa-52692233,2019,花蓮縣政府,LAA10709102,107年度衛星定位接收儀一套採購案,2018-09-18,兆蜂企業商行,,675000,1,
3.76.55.58|1070823-01|20190223|BDM-1-52707939,2019,花蓮縣豐濱鄉公所,1070823-01,豐濱鄉加蘭溪上游農路災後復建工程規劃設計案,2018-09-21,隆成工程顧問有限公司,,1920000,1,
3.76.55|RK1070713A|20190201|BDM-1-52696223,2019,花蓮縣政府,RK1070713A,花蓮縣公共設施管線位置調查(監驗)暨系統建置第五期計畫委託監審服務工作,2018-10-08,國立宜蘭大學,,290000,1,
3.76.55|RK1070713B|20190201|BDM-1-52696259,2019,花蓮縣政府,RK1070713B,花蓮縣公共設施管線位置調查(監驗)暨系統建置第五期計畫委託建置服務工作,2018-10-08,九福科技顧問股份有限公司,,2700000,1,
3.76.55|LAC10710041|20190201|aaa-52697715,2019,花蓮縣政府,LAC10710041,107年度衛星定位接收儀一套採購案,2018-10-16,兆蜂企業商行,,690000,1,
