case_key,year,unit_name,job_number,title,award_date,vendor_name,vendor_id,case_award_amount,winner_count,amount_warning
3.76.55.59|JUISUI1070402|20180628|BDM-1-52486133,2018,花蓮縣瑞穗鄉公所,JUISUI1070402,瑞穗鄉107年度各項工程委託規劃設計及監造 (開口契約),,創源技術顧問有限公司,24401700,,2,多家得標時不可按廠商列直接加總案件金額
3.76.55.59|JUISUI1070402|20180628|BDM-1-52486133,2018,花蓮縣瑞穗鄉公所,JUISUI1070402,瑞穗鄉107年度各項工程委託規劃設計及監造 (開口契約),,宏成土木技師事務所,,,2,多家得標時不可按廠商列直接加總案件金額
3.76.55.59|JUISUI1070402|20180628|BDM-1-52486358,2018,花蓮縣瑞穗鄉公所,JUISUI1070402,瑞穗鄉107年度各項工程委託規劃設計及監造 (開口契約),,創源技術顧問有限公司,24401700,,2,多家得標時不可按廠商列直接加總案件金額
3.76.55.59|JUISUI1070402|20180628|BDM-1-52486358,2018,花蓮縣瑞穗鄉公所,JUISUI1070402,瑞穗鄉107年度各項工程委託規劃設計及監造 (開口契約),,宏成土木技師事務所,24236049,,2,多家得標時不可按廠商列直接加總案件金額
3.76.55|W0980512-1|20180403|BDM-1-52413494,2018,花蓮縣政府,W0980512-1,新興村14鄰排水溝改善工程,2009-05-19,宏誠土木包工業,,505000,1,
3.76.55|EA103081201|20180409|BDM-1-52413540,2018,花蓮縣政府,EA103081201,花蓮縣中園排水系統治理規劃委託技術服務,2014-08-26,怡興工程顧問有限公司,,2000000,1,
3.76.55.54|RK105121-1|20180308|BDM-1-52391386,2018,花蓮縣新城鄉公所,RK105121-1,新城鄉順安村集會所活動中心興建計畫工程變更,2016-12-14,東新營造有限公司,,6279136,1,
3.76.55|EC106033001|20180103|BDM-1-52342171,2018,花蓮縣政府,EC106033001,106年度花蓮縣北區道路設施(排水溝、擋土牆等)改善工程(開口契約)第一期,2017-04-18,亞順營造有限公司,,4850000,1,
3.76.55.52|1060608A|20180815|BDM-1-52527310,2018,花蓮縣鳳林鎮公所,1060608A,鳳林鎮火化場空氣污染防治設備工程委託測設監造案,2017-06-30,勝泰工程顧問有限公司,,802400,1,
3.76.55|TR10608291|20180116|BDM-1-52355278,2018,花蓮縣政府,TR10608291,「106年度樂活花蓮智慧城鄉播種計畫」便民服務無線網路建置案,2017-09-19,大同股份有限公司花蓮分公司,,13300000,1,
3.76.55|SK1060001603|20180209|BDM-1-52376448,2018,花蓮縣政府,SK1060001603,花蓮縣政府縣政宣導暨107年農民曆設計印製案,2017-10-16,光點整合行銷有限公司,,2612000,1,
3.76.55.52|1060930|20180815|BDM-1-52527324,2018,花蓮縣鳳林鎮公所,1060930,鳳林鎮公所「106年度公共圖書館閱讀推廣與館藏充實計畫」圖書採購招標案,2017-10-25,麗崧書局,,330000,1,
3.76.55|EC106102601|20180116|BDM-1-52354851,2018,花蓮縣政府,EC106102601,新城鄉大漢村漁場街道路改善工程,2017-11-21,元順土木包工業,,3380000,1,
3.76.55|TP10611071|20180116|BDM-1-52355207,2018,花蓮縣政府,TP10611071,「106年度樂活花蓮智慧城鄉播種計畫」公文管理系統硬體採購案,2017-11-28,大同股份有限公司花蓮分公司,,4075200,1,
3.76.55|swc106112201|20180104|BDM-1-52344488,2018,花蓮縣政府,swc106112201,玉里鎮松浦里25鄰農路改善工程,2017-11-30,裕國土木包工業,,910000,1,
3.76.55|swc106112202|20180104|BDM-1-52344398,2018,花蓮縣政府,swc106112202,富里鄉富南村6鄰農路改善工程,2017-11-30,宏誠土木包工業,,790000,1,
3.76.55.96.22|106-9|20180110|aaa-52350913,2018,花蓮縣立自強國民中學,106-9,3D印表機及雷射切（雕）割機財物設備採購,2017-12-05,台灣三軸科技有限公司,,114900,1,
3.76.55|AG106112901|20180108|BDM-1-52347154,2018,花蓮縣政府,AG106112901,玉里鎮南通農路改善工程,2017-12-12,承建營造有限公司,,820000,1,
3.76.55|AG106112902|20180104|BDM-1-52344296,2018,花蓮縣政府,AG106112902,富里鄉永豐村復興農路改善工程,2017-12-12,承建營造有限公司,,1320000,1,
3.76.55|swc106120401|20180111|BDM-1-52351510,2018,花蓮縣政府,swc106120401,玉里鎮東豐竹林農路改善工程,2017-12-12,宏誠土木包工業,,790000,1,
3.76.55|swc106120403|20180111|BDM-1-52351484,2018,花蓮縣政府,swc106120403,壽豐鄉芳寮擋土牆道路改善工程,2017-12-12,宏誠土木包工業,,570000,1,
3.76.55|swc106120404|20180104|BDM-1-52344559,2018,花蓮縣政府,swc106120404,鳳林鎮鳳鳴農路改善工程,2017-12-12,合盛土木包工業,,890000,1,
3.76.55|RA10611294|20180209|BDM-1-52376656,2018,花蓮縣政府,RA10611294,107年縣政建設暨重要活動報紙廣告宣傳案(開口契約),2017-12-14,中國時報文化事業股份有限公司,,1538910,4,多家得標時不可按廠商列直接加總案件金額
3.76.55|RA10611294|20180209|BDM-1-52376656,2018,花蓮縣政府,RA10611294,107年縣政建設暨重要活動報紙廣告宣傳案(開口契約),2017-12-14,旭豐多媒體行銷有限公司,,1538910,4,多家得標時不可按廠商列直接加總案件金額
3.76.55|RA10611294|20180209|BDM-1-52376656,2018,花蓮縣政府,RA10611294,107年縣政建設暨重要活動報紙廣告宣傳案(開口契約),2017-12-14,更生日報社股份有限公司,,1538910,4,多家得標時不可按廠商列直接加總案件金額
3.76.55|RA10611294|20180209|BDM-1-52376656,2018,花蓮縣政府,RA10611294,107年縣政建設暨重要活動報紙廣告宣傳案(開口契約),2017-12-14,聯合向陽行銷顧問有限公司,,1538910,4,多家得標時不可按廠商列直接加總案件金額
3.76.55.98.3|slps106005|20180309|aaa-52393804,2018,花蓮縣萬榮鄉西林國民小學,slps106005,西林國小106年原住民重點學校新校園運動～傳統穀倉勞務採購案,2017-12-18,支亞干木工坊,,250000,1,
3.76.55|CA1061120|20180104|BDM-1-52343936,2018,花蓮縣政府,CA1061120,107年度戶役政資訊系統電腦軟硬體設備維護,2017-12-18,大同股份有限公司花蓮分公司,,2923580,1,
