case_key,year,unit_name,job_number,title,award_date,vendor_name,vendor_id,case_award_amount,winner_count,amount_warning
3.76.55|AB1110003303|20230103|BDM-1-70198088,2023,花蓮縣政府,AB1110003303,「112年度花蓮縣原住民族野菜學校委託經營與管理計畫」勞務採購案,2022-12-28,獨邁解決顧問有限公司,,850000,1,
3.76.55|AC1101123-1|20230103|BDM-1-70196954,2023,花蓮縣政府,AC1101123-1,112年度戶役政資訊系統電腦軟硬體設備維護後續擴充案,2022-12-29,大同股份有限公司花蓮分公司,,1350550,1,
3.76.55|EA1111201|20230103|BDM-1-70196805,2023,花蓮縣政府,EA1111201,花蓮縣都市計畫空間資訊應用管理系統改改版暨圖資維運第二期計畫案,2022-12-22,台灣世曦工程顧問股份有限公司,,4750000,1,
3.76.55|SC1110004593|20230103|BDM-1-70198244,2023,花蓮縣政府,SC1110004593,花蓮縣成年人監護(輔助)權歸屬訪視調查及執行個案管理服務,2022-12-27,維安社會工作師事務所,,2600000,1,
3.76.55|SK1110002987|20230103|aaa-70199234,2023,花蓮縣政府,SK1110002987,112年度文書及檔案管理等勞務工作,2022-12-29,謝詠竹,,744000,2,多家得標時不可按廠商列直接加總案件金額
3.76.55|SK1110002987|20230103|aaa-70199234,2023,花蓮縣政府,SK1110002987,112年度文書及檔案管理等勞務工作,2022-12-29,朱家辰,,744000,2,多家得標時不可按廠商列直接加總案件金額
3.76.55|TR1110002096|20230103|BDM-1-70197535,2023,花蓮縣政府,TR1110002096,112年花蓮縣政府旅遊服務中心委託管理案,2022-12-26,雷門數據服務股份有限公司,,2348280,1,
3.76.55.20|FI1111201OD|20230103|BDM-1-70197324,2023,花蓮縣消防局,FI1111201OD,111年花蓮縣消防局震災救助及特種搜救訓練裝備器材採購案,2022-12-27,宏禧企業有限公司,,5150000,1,
3.76.55.28|CU1110011943|20230103|BDM-1-70197492,2023,花蓮縣文化局,CU1110011943,111-112年電子書財物採購,2022-12-29,凌網科技股份有限公司,,1158400,1,
3.76.55.28|CU1110013896|20230103|BDM-1-70196991,2023,花蓮縣文化局,CU1110013896,復興街55號 X Hualien gallery公共藝術設置亮點計畫,2022-12-28,日目視覺藝術有限公司,,1750000,1,
3.76.55.3.5|EPB111039996|20230103|BDM-1-70198327,2023,花蓮縣環境保護局,EPB111039996,112年度低碳生活及產業生產建置計畫,2022-12-28,長慧環境科技有限公司,,9160000,1,
3.76.55.3.5|EPB1110921|20230103|BDM-1-70198010,2023,花蓮縣環境保護局,EPB1110921,花蓮縣水泥業(窯)協同處理廢棄物民間自提BOO案-第二期(112~113年)促參履約管理計畫,2022-12-28,晶淨科技股份有限公司,,8990000,1,
3.76.55.3.5|EPB111102701|20230103|BDM-1-70198228,2023,花蓮縣環境保護局,EPB111102701,112年度花蓮縣資源循環暨源頭減量稽查管制計畫,2022-12-28,新翊環境有限公司,,7300000,1,
3.76.55.3.5|EPB1111114A|20230103|BDM-1-70197940,2023,花蓮縣環境保護局,EPB1111114A,112年度營建廢棄物清除及處理機構稽查管制計畫,2022-12-28,新翊環境有限公司,,3750000,1,
3.76.55.3.5|EPB1111122|20230103|BDM-1-70198387,2023,花蓮縣環境保護局,EPB1111122,111年度「花蓮縣環保局環教大樓雨遮工程等9案-17噸灑水車」,2022-12-28,甫邑企業有限公司,,4168500,1,
3.76.55.3.5|EPB1111207|20230103|BDM-1-70197974,2023,花蓮縣環境保護局,EPB1111207,花蓮縣環保餐具清洗中心新建工程,2022-12-29,光昇營造股份有限公司,,49983567,1,
3.76.55.3.5|EPB1111226|20230103|BDM-1-70198319,2023,花蓮縣環境保護局,EPB1111226,111年度「花蓮縣環保局環教大樓雨遮工程等9案-遙控式割草機」採購案,2022-12-26,銘冠農業機械有限公司,,575000,1,
3.76.55.3.5|EPB1120000002|20230103|BDM-1-70197907,2023,花蓮縣環境保護局,EPB1120000002,112年度花蓮縣環境教育專案計畫,2022-12-28,亞太環境科技股份有限公司,,9300000,1,
