case_key,year,unit_name,job_number,title,award_date,vendor_name,vendor_id,case_award_amount,winner_count,amount_warning
3.76.55|SE94011101-01|20120806|BDM-1-50746154,2012,花蓮縣政府,SE94011101-01,福興村、吉安村污水管線工程,2006-05-12,明傑營造有限公司,,23862442,1,
3.76.55|SE92042201-1|20120417|BDM-1-50661707,2012,花蓮縣政府,SE92042201-1,花蓮地區水資源回收中心(污水處理廠)依期新建工程專案管理(含施工監造)服務工作,2009-12-18,大豐工程顧問股份有限公司,,4601667,1,
3.76.55.52|1000201|20120131|BDM-1-50610354,2012,花蓮縣鳳林鎮公所,1000201,義人鍾瑞龍先生紀念碑興建工程,2011-02-16,全星土木包工業,,263700,1,
3.76.55|TR1000217|20120313|BDM-1-50636944,2012,花蓮縣政府,TR1000217,100年度「七星潭海岸風景區公共設施工程」委託設計及監造工作,2011-04-12,良友工程顧問有限公司,,1697784,1,
3.76.55|20115566|20120203|BDM-1-50612858,2012,花蓮縣政府,20115566,花蓮縣觀光立縣藍海願景媒體行銷宣傳採購,2011-05-30,年代網際事業股份有限公司,,4600000,1,
3.76.55|0005172901|20120130|BDM-1-50608978,2012,花蓮縣政府,0005172901,花蓮縣結合電視偶像劇拍攝整合行銷計畫,2011-06-09,三立電視股份有限公司,,2000000,1,
3.76.55|TR20115568|20120203|BDM-1-50612769,2012,花蓮縣政府,TR20115568,2011花蓮縣政府縣政宣導平面雜誌廣告製作採購案,2011-07-15,天下雜誌股份有限公司,,450000,1,
3.76.55.97.52|ZSH1000816|20120828|aaa-50763985,2012,花蓮縣瑞穗鄉瑞穗國民小學,ZSH1000816,花蓮縣瑞穗鄉瑞穗國民小學附設幼稚園暨教職員工100學年度第一學期營養午餐採購案,2011-08-24,萬鴻餐坊,,225225,1,
3.76.55.3|HA1000707|20120110|BDM-1-50599043,2012,花蓮縣衛生局,HA1000707,花蓮縣衛生局所護產人員夏季冬季工作服採購,2011-08-26,瑞和企業社,,421600,1,
3.76.55|TR201108017|20120309|BDM-1-50635179,2012,花蓮縣政府,TR201108017,「100年花蓮特色伴手禮徵選暨行銷推廣計畫」案,2011-09-01,華鑫電腦有限公司,,2000000,1,
3.76.55.97.44|kf1000913|20121002|aaa-50787764,2012,花蓮縣光復鄉光復國民小學,kf1000913,100年度改善無障礙校園環境工程,2011-09-15,傑富土木包工業,,356000,1,
3.76.55.97.94|tmps0928|20120820|aaa-50757599,2012,花蓮縣秀林鄉銅門國民小學,tmps0928,花蓮縣秀林鄉銅門國民小學遊樂器材安全地墊工程,2011-10-07,聖鑫教育器材社,,114000,1,
3.76.55|TM1000914|20120921|BDM-1-50779965,2012,花蓮縣政府,TM1000914,花蓮縣鳳林鎮中興橋改建工程委託監造技術服務工作,2011-10-11,隆成工程顧問有限公司,,4000000,1,
3.76.55.52|1001024-6|20120102|BDM-1-50589460,2012,花蓮縣鳳林鎮公所,1001024-6,鳳林鎮內道路安全設施及路燈改善工程,2011-11-17,弘毅土木包工業,,420000,1,
3.76.55|2011hl0920|20120322|BDM-1-50643265,2012,花蓮縣政府,2011hl0920,花蓮縣政府旅遊服務中心委託管理案,2011-11-24,中視資訊科技股份有限公司,,6785000,1,
3.76.55|TR100111501|20120103|BDM-1-50592707,2012,花蓮縣政府,TR100111501,100年度「七星潭風景區公共空間環境整頓工程」,2011-12-01,旭城營造有限公司,,14180000,1,
3.76.55.3|HA1001125|20120103|BDM-1-50592383,2012,花蓮縣衛生局,HA1001125,100年度菸害防制計畫採購反菸宣導大使工作服案,2011-12-05,鼎品興業有限公司,,157290,1,
3.76.55.52|1001121|20120213|BDM-1-50618097,2012,花蓮縣鳳林鎮公所,1001121,平林農地重劃區兆豐北路農地改善工程,2011-12-06,泓億土木包工業,,848800,1,
3.76.55.52|1001128-1|20120118|BDM-1-50605348,2012,花蓮縣鳳林鎮公所,1001128-1,100年度輸變電協助金周邊道路維護改善工程,2011-12-06,甲級土木包工業,,336000,1,
3.76.55.52|1000928|20120118|BDM-1-50605401,2012,花蓮縣鳳林鎮公所,1000928,鳳林鎮中華零售市場東側路面鋪設地磚及引道改善工程,2011-12-07,登山土木包工業,,135000,1,
3.76.55.52|1001109-1|20120213|BDM-1-50618032,2012,花蓮縣鳳林鎮公所,1001109-1,鳳林鎮長橋里道路改善工程,2011-12-07,興蓮土木包工業,,3948800,1,
3.76.55.96.2|hgjh1001130|20120102|BDM-1-50591190,2012,花蓮縣立花崗國民中學,hgjh1001130,花蓮縣花崗國中100年度「樂活運動站」運動器材採購案,2011-12-07,華耀有限公司,,377000,1,
3.76.55.52|1001109|20120330|BDM-1-50649590,2012,花蓮縣鳳林鎮公所,1001109,鳳林鎮鳳信里排水改善工程,2011-12-13,甲級土木包工業,,1283000,1,
